dataset_id	control_type	control_id	iteration	null_statistic	seed
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	570	-0.010563245706201766	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	571	-0.00901313172103617	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	572	-0.01356815074863214	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	573	-0.013340929555426127	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	574	-0.010961906247056738	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	575	-0.008644763706488572	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	576	-0.012401536054121944	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	577	-0.01131399857717924	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	578	-0.01442271343461559	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	579	-0.01180158428583327	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	580	-0.011739118853861497	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	581	-0.011976856052058478	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	582	-0.01250270422410079	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	583	-0.011756773302402622	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	584	-0.012175952782750925	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	585	-0.011906487130797864	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	586	-0.011500978908728855	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	587	-0.011557688670832489	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	588	-0.011490177942415965	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	589	-0.011981192621629683	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	590	-0.014319196389899551	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	591	-0.009665045218641857	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	592	-0.013756520605154357	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	593	-0.012042772386149933	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	594	-0.011095390975430053	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	595	-0.013204675005703869	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	596	-0.011550612209655897	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	597	-0.009417114489815824	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	598	-0.012396697283378014	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	599	-0.011798704848793817	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	600	-0.01128871045914289	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	601	-0.015091305676375486	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	602	-0.01479450317729187	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	603	-0.01234002858629628	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	604	-0.012348768994139196	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	605	-0.01122422172589857	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	606	-0.009963830820932187	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	607	-0.012578753218098754	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	608	-0.01745578639643703	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	609	-0.011784280010074092	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	610	-0.014540237515248229	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	611	-0.012642482462456972	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	612	-0.01360019662656555	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	613	-0.014219225779996014	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	614	-0.014234191897716079	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	615	-0.011225427707837025	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	616	-0.012999104843089561	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	617	-0.011861967524722983	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	618	-0.015020263764192104	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	619	-0.01343312571083336	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	620	-0.011483722049384703	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	621	-0.01785144495029351	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	622	-0.010432317995790814	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	623	-0.010675117773251735	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	624	-0.013356765074381277	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	625	-0.011022106551383049	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	626	-0.01466011070030882	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	627	-0.010025482730761938	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	628	-0.011879647659024259	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	629	-0.011256280279499629	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	630	-0.0164088700602407	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	631	-0.01235764699217995	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	632	-0.016433137186827082	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	633	-0.013429465112731092	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	634	-0.011103808047592556	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	635	-0.009319055343357432	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	636	-0.01435987416629826	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	637	-0.012648832338946078	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	638	-0.00618503012036165	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	639	-0.011441659949847117	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	640	-0.011702369135315444	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	641	-0.011856074314358759	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	642	-0.013364346552111004	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	643	-0.012521683188902934	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	644	-0.013301187959072928	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	645	-0.01259556572016853	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	646	-0.01599658159997164	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	647	-0.010937366894657312	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	648	-0.013867400039110092	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	649	-0.01150599521284859	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	650	-0.013968498024755032	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	651	-0.010364131716233103	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	652	-0.012103550683766425	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	653	-0.009123915776276406	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	654	-0.012319049800183704	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	655	-0.011593918959626082	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	656	-0.012821139989846969	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	657	-0.01280781647160352	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	658	-0.011355074145728464	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	659	-0.012266494574971218	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	660	-0.011616767452954393	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	661	-0.011557735035186562	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	662	-0.009829639802610724	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	663	-0.014234291103676258	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	664	-0.011088208447191071	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	665	-0.011702926821071767	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	666	-0.01170063681123012	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	667	-0.013042051178885105	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	668	-0.010299634204057972	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	669	-0.013864535081994851	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	670	-0.01653140796893746	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	671	-0.0112175170400705	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	672	-0.013035043866800216	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	673	-0.01111660768721277	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	674	-0.012356660138028535	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	675	-0.009505534411380821	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	676	-0.014553269116385777	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	677	-0.010120628213350885	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	678	-0.010168400816608934	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	679	-0.012953468086824373	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	680	-0.01301770713809659	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	681	-0.013346587125002161	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	682	-0.012606711929614683	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	683	-0.009477568299454902	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	684	-0.012274098195099212	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	685	-0.00942265852595039	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	686	-0.011046693870082072	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	687	-0.010993032677357777	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	688	-0.014950479189382672	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	689	-0.007772664226642774	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	690	-0.012654299600230092	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	691	-0.012751752948094674	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	692	-0.00923268135230226	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	693	-0.00994163642139643	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	694	-0.00840355309074356	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	695	-0.014628867657850745	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	696	-0.012794123979624492	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	697	-0.012796425669686253	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	698	-0.013760927940875939	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	699	-0.011858342377157143	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	700	-0.012329081625886909	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	701	-0.013251129086399948	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	702	-0.009778425528544365	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	703	-0.013036489675487343	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	704	-0.011442602659932403	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	705	-0.015994691291849352	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	706	-0.012410158780537398	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	707	-0.009729129551877562	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	708	-0.01121774381024381	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	709	-0.014046622642490732	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	710	-0.010001441599488958	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	711	-0.013025046606630434	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	712	-0.0072723136096702065	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	713	-0.011901113415353161	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	714	-0.012973109298297314	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	715	-0.012244203869806429	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	716	-0.012412788852067048	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	717	-0.011095339194532922	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	718	-0.012366192169692227	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	719	-0.010249194072684176	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	720	-0.012947391287785277	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	721	-0.012558100584419378	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	722	-0.009868177512988671	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	723	-0.012063782166774742	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	724	-0.017133836815811602	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	725	-0.01530223725172544	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	726	-0.012313448492985326	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	727	-0.01277443716530761	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	728	-0.011591540319146948	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	729	-0.011640908458386123	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	730	-0.010015872045426175	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	731	-0.015962978191404794	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	732	-0.010901481175695794	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	733	-0.016469882036474794	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	734	-0.014986601056104438	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	735	-0.011182707437767407	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	736	-0.014040505499009273	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	737	-0.014222709722492425	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	738	-0.01476834787287904	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	739	-0.011511815886730262	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	740	-0.011939866103895266	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	741	-0.010651250567806754	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	742	-0.014051370735581357	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	743	-0.013767032288614468	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	744	-0.012814598504110342	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	745	-0.013723045766532722	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	746	-0.0165236155153962	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	747	-0.015677055917142975	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	748	-0.01339566808249183	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	749	-0.013774811620971958	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	750	-0.012973635971148017	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	751	-0.015366378609759285	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	752	-0.013994177622956096	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	753	-0.016559412153963775	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	754	-0.012180329263138764	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	755	-0.013074960803593204	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	756	-0.012035964919433696	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	757	-0.011191952263535915	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	758	-0.014759374925029984	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	759	-0.011745550697395184	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	760	-0.012722415761333277	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	761	-0.011430794390928705	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	762	-0.010847176597459023	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	763	-0.010011757661471015	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	764	-0.009165818596623033	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	765	-0.013012145051010275	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	766	-0.010202666358453785	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	767	-0.012457615062130202	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	768	-0.01505182982943034	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	769	-0.013119501125465656	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	770	-0.014706350960090219	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	771	-0.008441575209920033	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	772	-0.009486073671525744	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	773	-0.01297339362132888	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	774	-0.013631926249959602	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	775	-0.013752985621113293	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	776	-0.01546795788682666	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	777	-0.012460338484050794	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	778	-0.012069886099472425	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	779	-0.010038204011614512	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	780	-0.009591168481944606	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	781	-0.012343875129570601	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	782	-0.014485195656906176	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	783	-0.011741323171110554	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	784	-0.012874973838131906	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	785	-0.01461518127104905	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	786	-0.014671764887337799	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	787	-0.01666209805716637	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	788	-0.015776517346806587	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	789	-0.01251576705434061	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	790	-0.013747322094713167	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	791	-0.013619595823054657	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	792	-0.011658694674613342	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	793	-0.016048884736787644	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	794	-0.007763616169558305	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	795	-0.013681760671650032	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	796	-0.013276847994007435	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	797	-0.012592618658610027	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	798	-0.013094930898821135	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	799	-0.01291895911760686	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	800	-0.009697085375187594	2026
HWANG_GSE202051_NAIVE	coordinate permutation	HALLMARK_PROTEIN_SECRETION	801	-0.013629525997696052	2026
