taxon	host_feature	host_feature_collection	n	coefficient	robust_se_HC3	ci_lower	ci_upper	t_statistic_HC3	p_value	bh_q_value	r_squared	adjusted_r_squared	multiple_testing_family	phase7_evidence_category	contamination_risk_category	RCLR_DIRECTION_SENSITIVE
Azoarcus	ZBED1	DoRothEA_VIPER	62	-0.0457161320542535	0.0340551530512503	-0.113836580531032	0.0224043164225246	-1.34241452344831	0.184518927980953	0.29848650114566	0.0444684587649101	0.0285429330776587	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ZBTB11	DoRothEA_VIPER	62	0.0945491943557977	0.0454706998451699	0.00359425249004018	0.185504136221555	2.07934328430709	0.0418677601858245	0.110974786034716	0.077380935816635	0.062003951413579	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ZBTB7A	DoRothEA_VIPER	62	0.228225346640953	0.152607793899931	-0.0770356911194792	0.533486384401385	1.49550256122965	0.140024878057417	0.245638793488985	0.0466626561430434	0.0307737004120943	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ZEB1	DoRothEA_VIPER	62	0.138570437380856	0.0767639808794855	-0.0149803863815236	0.292121261143235	1.80514918316186	0.0760694187478069	0.161692575584413	0.05512214784757	0.0393741836450295	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ZEB2	DoRothEA_VIPER	62	-0.636519406376478	0.174237535608385	-0.985046369367063	-0.287992443385892	-3.6531703926708	0.000545886507010554	0.0127901678273119	0.18231949669104	0.168691488302557	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ZFX	DoRothEA_VIPER	62	0.0666171993266066	0.0288063595620556	0.00899590103446708	0.124238497618746	2.31258653781286	0.0241924881762961	0.0822004836651625	0.0729373258320747	0.0574862812626094	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ZKSCAN1	DoRothEA_VIPER	62	-0.258653219066544	0.0877422534601752	-0.434163857561555	-0.0831425805715322	-2.94787526951245	0.00455304547656326	0.0278241668012199	0.107960325437253	0.0930929975278741	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ZNF143	DoRothEA_VIPER	62	-0.0192544579437907	0.0257313586748808	-0.0707248386586224	0.032215922771041	-0.748287651152564	0.457209871900483	0.602312406096444	0.00650132847528678	-0.0100569827167916	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ZNF24	DoRothEA_VIPER	62	0.159300849440027	0.0363682301950398	0.0865535577903752	0.232048141089678	4.3802200048149	4.83277785284081e-05	0.00354403709208326	0.209918201357565	0.196750171380191	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ZNF263	DoRothEA_VIPER	62	0.123574679780706	0.166237874655289	-0.208950578828547	0.45609993838996	0.743360561105291	0.460164375773764	0.602596206370405	0.0107728390105396	-0.00571428033928467	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ZNF274	DoRothEA_VIPER	62	-0.00651748335223472	0.0316167202445051	-0.0697603399965525	0.0567253732920831	-0.206140399821118	0.837379130149475	0.885579687300749	0.000700338153349616	-0.0159546562107613	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ZNF384	DoRothEA_VIPER	62	-0.0907032331001724	0.0374846320926071	-0.16568366103402	-0.0157228051663246	-2.41974452026331	0.0185781231295779	0.0704687429052956	0.0984266244866328	0.08340040156141	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ZNF639	DoRothEA_VIPER	62	-0.0903024299770387	0.0396003886015039	-0.169515001047545	-0.0110898589065321	-2.28034201597732	0.0261546993480062	0.0822004836651625	0.105357765549964	0.0904470616424632	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Azoarcus	ZNF740	DoRothEA_VIPER	62	-0.128839061496108	0.05367897234286	-0.236212992961494	-0.0214651300307212	-2.40017749731092	0.019506694628002	0.0715245469693405	0.124363189864755	0.109769243029168	Azoarcus_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	AHR	DoRothEA_VIPER	62	-0.233469179885628	0.137429530802199	-0.508369171029709	0.0414308112584534	-1.69882832694566	0.0945317567423643	0.203892024346276	0.0439666779876216	0.0280327892874154	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	AR	DoRothEA_VIPER	62	0.043442088072037	0.118210305575167	-0.193013728709609	0.279897904853683	0.367498314640709	0.714540495231446	0.810303654386176	0.00376475221528118	-0.0128391685811307	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ARID2	DoRothEA_VIPER	62	0.0580765904125865	0.0451467325290525	-0.0322303203363376	0.148383501161511	1.28639631617224	0.203246482907451	0.351163961243381	0.0270774476494717	0.0108620717769629	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ARID3A	DoRothEA_VIPER	62	-0.0252140274397837	0.0705865029350193	-0.166408055524306	0.115980000644739	-0.357207488561876	0.722189840708884	0.810621249775278	0.00316385032700218	-0.013450085500881	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ARNT	DoRothEA_VIPER	62	-0.322330522077192	0.119343609967586	-0.561053285166673	-0.0836077589877105	-2.70086117023557	0.00897601583564777	0.047745790597618	0.122138087920538	0.107507056052547	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ASCL1	DoRothEA_VIPER	62	0.2126641594887	0.149698014448676	-0.0867764527728472	0.512104771750246	1.42062111025267	0.160603035273989	0.296913174456114	0.0335846693870579	0.0174777472101755	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ATF1	DoRothEA_VIPER	62	0.0651189955942829	0.0565090766743581	-0.0479159874014724	0.178153978590038	1.15236346843076	0.253742482643115	0.407469680156827	0.0304036363300737	0.014243696935575	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ATF2	DoRothEA_VIPER	62	0.0818642876200809	0.126345018476225	-0.170863377660262	0.334591952900424	0.6479423455503	0.519494100254188	0.675339255535463	0.00703532501829775	-0.00951408623139716	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ATF3	DoRothEA_VIPER	62	0.12518923752556	0.0949113138669854	-0.0646616568870823	0.315040131938203	1.31901279652506	0.192176857628248	0.335546894271544	0.0856873155770017	0.0704487708366185	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ATF4	DoRothEA_VIPER	62	-0.155440023922656	0.0733970812979479	-0.302256045785145	-0.00862400206016725	-2.11779571031801	0.0383447745355628	0.115559594490737	0.106455168830113	0.0915627549772818	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ATF7	DoRothEA_VIPER	62	-0.0169265885014323	0.0369405258108439	-0.0908186418249248	0.0569654648220603	-0.45821189953023	0.648455513116312	0.75481594119359	0.00339947065815887	-0.0132105381642051	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	BACH1	DoRothEA_VIPER	62	-0.116254984011538	0.0334873096130948	-0.183239576495729	-0.0492703915273473	-3.47161313807299	0.000965309744543025	0.00965309744543025	0.157626578814024	0.143587021794258	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	BACH2	DoRothEA_VIPER	62	0.163568453464397	0.0858991531001867	-0.00825543539477602	0.33539234232357	1.90419168945266	0.0616833599975282	0.156280133371881	0.106884912916626	0.0919996614652369	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	BATF	DoRothEA_VIPER	62	0.349292252673969	0.152350905649894	0.0445450679205852	0.654039437427353	2.29268248313961	0.025387658004672	0.0918996183846148	0.112871299672573	0.098085821333783	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	BCL11A	DoRothEA_VIPER	62	0.114817598179178	0.110680486190188	-0.106576337286535	0.33621153364489	1.0373788743743	0.303722082840938	0.473892611524868	0.0338747676183629	0.0177726804120023	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	BCL6	DoRothEA_VIPER	62	-0.0281726040583184	0.0759660414577929	-0.180127311333387	0.12378210321675	-0.37085786645828	0.712049590700973	0.810303654386176	0.00489181807183305	-0.0116933182936363	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	BHLHE22	DoRothEA_VIPER	62	-0.0584731948877344	0.0580728074466726	-0.174636105141567	0.0576897153660982	-1.00689457697442	0.318028950337729	0.48004552523822	0.0154057017304831	-0.00100420324067541	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	BHLHE40	DoRothEA_VIPER	62	0.195715902323746	0.051366286014376	0.0929680322842276	0.298463772363263	3.81020154482203	0.000329366050623824	0.00452878319607758	0.126501476747845	0.111943168026976	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	CDX2	DoRothEA_VIPER	62	0.0801964835303579	0.143577619008301	-0.20700151506194	0.367394482122656	0.558558388725762	0.578541788733392	0.706559558383314	0.00688306089140531	-0.00966888809373789	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	CEBPA	DoRothEA_VIPER	62	0.0828179470403566	0.153060077370179	-0.223347792360547	0.38898368644126	0.541081309138892	0.590454897396099	0.706559558383314	0.00487759052522323	-0.011707782966023	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	CEBPB	DoRothEA_VIPER	62	0.0246344915076372	0.0785284440049545	-0.132445784001642	0.181714767016916	0.313701510577275	0.754835793937083	0.830473883770167	0.00295971348439147	-0.0136576246242019	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	CEBPG	DoRothEA_VIPER	62	0.0432382506431276	0.0462982997509383	-0.0493721375116378	0.135848638797893	0.933905799472717	0.35409579184706	0.522826001384921	0.018045731196764	0.00167982671671008	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	CLOCK	DoRothEA_VIPER	62	0.0117600688527256	0.066177365378881	-0.120614370981292	0.144134508686743	0.177705304304522	0.859553009892835	0.912184083106142	0.000414951843464157	-0.0162447989591448	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	CREB1	DoRothEA_VIPER	62	-0.0462683540379176	0.0878787415204003	-0.222052009302529	0.129515301226693	-0.526502237485693	0.600480323634046	0.71024554408328	0.00467538722812954	-0.0119133563180682	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	CREB3	DoRothEA_VIPER	62	-0.0520622222351852	0.0273536495697404	-0.106777667893678	0.00265322342330793	-1.90330076805467	0.0618016891061528	0.156280133371881	0.0530865585071977	0.037304667815651	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	CREB3L1	DoRothEA_VIPER	62	-0.15558452899653	0.0575395336709908	-0.270680732878329	-0.040488325114731	-2.70395881006192	0.00890193228890673	0.047745790597618	0.175170868653675	0.16142371646457	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	CREM	DoRothEA_VIPER	62	-0.0168142287250855	0.0287868531105925	-0.0743965083048481	0.0407680508546772	-0.584094018908181	0.561346738156254	0.697719109572745	0.00587511282092709	-0.0106936352987241	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	CTCF	DoRothEA_VIPER	62	-0.0349993980617662	0.0518039081047814	-0.138622642615587	0.0686238464920548	-0.675613082915956	0.501882034582638	0.657226473858217	0.011332614722394	-0.00514517503223266	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	CTCFL	DoRothEA_VIPER	62	-0.214057953407608	0.0535594896997943	-0.321192884002301	-0.106923022812914	-3.996639150362	0.000178307215646032	0.00356614431292064	0.146599709686841	0.132376371514955	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	CUX1	DoRothEA_VIPER	62	-0.00762066910230265	0.0485577980902174	-0.104750726863973	0.0895093886593675	-0.156940170312993	0.875818917268498	0.913176122270471	0.000561319627791168	-0.0160959917117456	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	DUX4	DoRothEA_VIPER	62	0.16666732148287	0.0513320298394576	0.0639879739954324	0.269346668970308	3.24684844928454	0.00191180557032453	0.0168238890188559	0.091746229176582	0.076608666329525	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	E2F1	DoRothEA_VIPER	62	0.16430341741083	0.07873091673341	0.00681813614380425	0.321788698677856	2.0868983142566	0.0411541911663815	0.120718960754719	0.0610062750325626	0.0453563796164387	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	E2F4	DoRothEA_VIPER	62	-0.0542251392699634	0.0925701035824834	-0.239392915849639	0.130942637309713	-0.585773777617595	0.560224571630331	0.697719109572745	0.00556056165553531	-0.0110134289835391	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	E2F6	DoRothEA_VIPER	62	0.163184742597116	0.0413890528979732	0.0803943102300674	0.245975174964165	3.94270298958948	0.000213262831688555	0.00382142227975644	0.16654678186319	0.152655894894243	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	E2F7	DoRothEA_VIPER	62	-0.175069308333601	0.0382718577635221	-0.251624422062414	-0.0985141946047885	-4.57436138625245	2.44700875098278e-05	0.00107668385043242	0.237214999491623	0.224501916149816	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	EBF1	DoRothEA_VIPER	62	0.151605424715203	0.110096523155173	-0.0686204107634318	0.371831260193838	1.37702281934486	0.173621315117892	0.312444397321714	0.0312542041909389	0.0151084409274547	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	EGR1	DoRothEA_VIPER	62	-0.0753791809471367	0.06370069007283	-0.202799532560624	0.0520411706663504	-1.18333382041787	0.241344299072646	0.390409895558692	0.0146961858875386	-0.00172554434766892	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	EHF	DoRothEA_VIPER	62	-0.165952547119703	0.132872645966249	-0.431737411451262	0.099832317211857	-1.24895945221002	0.216530851688813	0.366436825934914	0.0504678439360961	0.0346423080016978	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ELF1	DoRothEA_VIPER	62	-0.048412670652926	0.0231887463533268	-0.0947970694787267	-0.00202827182712528	-2.08776575996228	0.0410729411071209	0.120718960754719	0.0468898528804798	0.0310046837618212	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ELF3	DoRothEA_VIPER	62	0.0645234265517854	0.226645407113601	-0.388834887667085	0.517881740770656	0.284688877544492	0.7768628235376	0.850297617802348	0.00259370876880533	-0.0140297294183811	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ELF5	DoRothEA_VIPER	62	-0.00119603208195581	0.0317204983365649	-0.0646464758177935	0.0622544116538818	-0.0377053370746424	0.970047794778119	0.978947315831129	3.1789031498627e-05	-0.0166343478179765	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ELK1	DoRothEA_VIPER	62	-0.0666988370330096	0.0766204598513657	-0.219962575995428	0.0865649019294083	-0.870509484834692	0.387491608550851	0.546462524879406	0.0162562712082788	-0.000139457604916515	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	EOMES	DoRothEA_VIPER	62	0.277857958680434	0.0786990481051488	0.12043642416111	0.435279493199759	3.5306393834547	0.000803388327854941	0.00841644914895653	0.137548585038671	0.123174394789315	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ESR1	DoRothEA_VIPER	62	-0.0947967504387348	0.0997148525022998	-0.294256152721558	0.104662651844089	-0.950678339884706	0.345581595416396	0.513702371564913	0.0193075382474816	0.0029626638849396	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ESR2	DoRothEA_VIPER	62	-0.00905432318543053	0.0520275611616617	-0.113124940461816	0.0950162940909551	-0.17402936027112	0.862428241548427	0.912184083106142	0.000407090124568079	-0.016252791706689	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ESRRA	DoRothEA_VIPER	62	0.00716940992578069	0.16721582834272	-0.327312047314472	0.341650867166033	0.0428751870970404	0.965943394843042	0.978947315831129	5.06432611073789e-05	-0.0166151793512075	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ETS1	DoRothEA_VIPER	62	0.282220786914728	0.141784796361533	-0.00139103244198274	0.565832606271439	1.99048695034339	0.0510984432818125	0.140520719024984	0.112245708666455	0.0974498038108962	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ETS2	DoRothEA_VIPER	62	-0.0411234122498016	0.127685996350441	-0.29653343265131	0.214286608151707	-0.32206673734946	0.748521607391737	0.830473883770167	0.0019633623336088	-0.0146705816274977	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ETV1	DoRothEA_VIPER	62	0.170756555544738	0.0503799506111383	0.069981650064092	0.271531461025384	3.38937520726719	0.00124317963740555	0.011891283488227	0.13096459989423	0.116480676559134	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	ETV4	DoRothEA_VIPER	62	0.0696055819885051	0.0883310270974125	-0.107082779130732	0.246293943107742	0.788008294206103	0.433794092631309	0.589103088758568	0.0143753921081891	-0.00205168469000783	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	FOS	DoRothEA_VIPER	62	-0.169579220091244	0.0787602132438232	-0.327123103104242	-0.0120353370782458	-2.15310768098439	0.0353399423382045	0.110865693773727	0.0680797719203229	0.052547768118995	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	FOXA1	DoRothEA_VIPER	62	-0.112508402598801	0.14117357831004	-0.394897603818333	0.169880798620731	-0.796950845516675	0.428622008716147	0.585694670295356	0.0208730222992462	0.00455423933756693	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	FOXJ2	DoRothEA_VIPER	62	0.108131263488897	0.0485300472143657	0.0110567157437523	0.205205811234042	2.22813019347091	0.0296318377167698	0.0972985716073039	0.0643325870604691	0.0487381301781437	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	FOXK2	DoRothEA_VIPER	62	-0.119607119633036	0.0288459996416047	-0.177307709889962	-0.0619065293761098	-4.14640231294069	0.000107809277485271	0.00237180410467596	0.160330644718648	0.146336155463959	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	FOXL2	DoRothEA_VIPER	62	-0.0938345900157798	0.064992430484741	-0.22383880716182	0.0361696271302607	-1.44377721091398	0.154003094609615	0.289517771497574	0.026516363657526	0.0102916363851514	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	FOXM1	DoRothEA_VIPER	62	0.164767007673871	0.0767149049369895	0.0113143504123799	0.318219664935362	2.14778350842257	0.0357793829906118	0.110865693773727	0.0506982451803706	0.0348765492667101	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	FOXO1	DoRothEA_VIPER	62	0.191653551969061	0.0499319487456847	0.0917747836441404	0.291532320293982	3.83829505524005	0.000300556806395734	0.00452878319607758	0.141406370694584	0.127096476872827	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	FOXO3	DoRothEA_VIPER	62	0.0487660589953388	0.0362071430495218	-0.0236590103879785	0.121191128378656	1.34686293609633	0.183089788584486	0.324836721682153	0.0213592982980392	0.00504861993633987	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	FOXP1	DoRothEA_VIPER	62	-0.164311345557173	0.0908565841183916	-0.346051572884847	0.0174288817705016	-1.80846932725387	0.0755452077239067	0.182636765925928	0.0735066926551832	0.0580651375327698	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	FOXP2	DoRothEA_VIPER	62	0.0307712327966489	0.0482154566898005	-0.065674040207382	0.12721650580068	0.638202661744324	0.525770222956075	0.676429526610155	0.0080088021935175	-0.00852438443659054	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	GABPA	DoRothEA_VIPER	62	0.0201248234895171	0.0273273065045955	-0.0345379281931413	0.0747875751721756	0.736436409718347	0.464334858290293	0.625709534484112	0.0099816959373407	-0.00651860913037017	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	GATA2	DoRothEA_VIPER	62	0.0394692953520494	0.0449305264003792	-0.0504051387485833	0.129343729452682	0.878451656682933	0.383203035662946	0.54390108287644	0.0106935592033972	-0.00579488147654605	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	GATA3	DoRothEA_VIPER	62	0.159070388579676	0.0650734578472017	0.0289040925769816	0.28923668458237	2.44447419642564	0.0174613662126578	0.072481142769523	0.0803815430002707	0.0650545687169419	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	GATA6	DoRothEA_VIPER	62	0.0646606061738044	0.106821199738021	-0.14901360700711	0.278334819354718	0.605316232474307	0.547251710647219	0.69192745024361	0.0116323692167313	-0.0048404246296565	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	GFI1B	DoRothEA_VIPER	62	-0.0812863926190535	0.0307147995093329	-0.142725139181177	-0.0198476460569302	-2.64648944214511	0.0103716727819493	0.050758818983171	0.12204447631973	0.107411884258392	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	GLI2	DoRothEA_VIPER	62	-0.0624382710449802	0.0393624775756566	-0.141174949208651	0.0162984071186909	-1.58623833890971	0.117941965719393	0.244343588260022	0.0500960155269989	0.0342642824524488	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	GRHL2	DoRothEA_VIPER	62	-0.763061933183254	0.152732908380459	-1.06857323716659	-0.457550629199919	-4.99605449326259	5.36487473077537e-06	0.000590136220385291	0.310252722442368	0.298756934483075	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	HBP1	DoRothEA_VIPER	62	-0.116800072171791	0.0271865498399053	-0.171181268604636	-0.0624188757389466	-4.29624475557205	6.46142078014986e-05	0.00157945841292552	0.223011380281911	0.210061569953276	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	HIF1A	DoRothEA_VIPER	62	-0.286307287436288	0.192055286391482	-0.670475058511494	0.0978604836389185	-1.49075452603103	0.141264773163867	0.277484375857596	0.0547203596537488	0.0389656989813113	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	HMBOX1	DoRothEA_VIPER	62	-0.0222174369881024	0.0455630991559255	-0.11335720499392	0.0689223310177151	-0.487619090880323	0.627596700023108	0.738349058850715	0.00693901125693676	-0.00961200522211425	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	HNF1A	DoRothEA_VIPER	62	0.170656352501282	0.206595991397642	-0.242597159128299	0.583909864130863	0.826039030800039	0.412054607001951	0.566644610730019	0.0166449211081156	0.000255669793250868	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	HNF1B	DoRothEA_VIPER	62	0.285573979058382	0.160582051608378	-0.0356379490284381	0.606785907145201	1.7783679819637	0.0804100325232817	0.186994390616967	0.0968573581093323	0.0818049807444879	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	HNF4A	DoRothEA_VIPER	62	0.106433733735804	0.115026264799086	-0.123653053216243	0.336520520687852	0.925299399417253	0.358516940314265	0.525824845794255	0.015347094644757	-0.00106378711116362	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	HNF4G	DoRothEA_VIPER	62	0.180833472597326	0.177953774875074	-0.175127075704501	0.536794020899152	1.01618227949519	0.313622862899842	0.479146040541425	0.0316795552360974	0.0155408811566991	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
Candida	HOXA9	DoRothEA_VIPER	62	0.0441102145770304	0.0362025927473451	-0.0283057528467532	0.116526182000814	1.2184269476187	0.227831078097263	0.37686343745412	0.0295193837781773	0.013344706841147	Candida_DoRothEA_VIPER	ROBUST_ASSOCIATION	LOW_CURRENT_CONCERN	TRUE
